"Index","Room","Ren","DT","TM","S1_L","S2_L","S3_L","S1_T","S2_T","S3_T","FN"
2549,"211","New",49,16,1,1,1,19.813,22.134,18.689,1070
2550,"111","New",49,20,0,0,1,21.37,20.442,21.622,1071
2551,"211","New",25,5,0,0,1,21.909,24.872,23.243,1142
2552,"111","New",35,11,1,1,1,20.648,21.248,26.348,1060
2553,"211","New",20,20,0,0,1,26.87,22.78,23.312,1094
2554,"211","New",51,17,0,0,1,24.627,22.191,22.811,1144
2555,"311","Old",41,21,0,0,1,16.536,22.794,20.346,1113
2556,"111","New",54,7,0,0,1,18.719,24.752,23.073,1124
2557,"211","New",13,13,0,0,1,20.765,20.288,23.002,1097
2558,"211","New",55,14,0,0,1,26.809,23.673,23.683,1149
2559,"311","Old",30,20,0,0,1,24.758,20.159,22.391,1074
2560,"311","Old",12,17,1,1,1,25.13,20.249,22.653,1087
2561,"311","Old",24,15,0,0,1,23.791,22.807,22.405,1115
2562,"211","New",23,14,0,0,1,23.916,24.689,24.309,1117
2563,"111","New",46,23,0,0,1,20.63,21.598,24.504,1158
2564,"111","New",38,16,0,0,1,20.633,23.973,23.633,1093
2565,"211","New",19,11,1,1,1,22.083,22.11,25.63,1115
2566,"311","Old",26,12,1,1,1,24.573,20.975,23.207,1097
2567,"311","Old",51,9,1,1,1,22.528,20.333,24.233,1163
2568,"211","New",34,14,0,0,1,23.956,23.104,21.061,1162
2569,"311","Old",56,18,0,0,1,22.309,22.443,22.582,1127
2570,"111","New",49,14,1,1,1,20.33,16.697,25.665,1084
2571,"311","Old",42,14,1,1,1,22.344,23.45,24.453,1135
2572,"311","Old",42,18,1,1,1,20.221,22.969,24.422,1061
2573,"111","New",46,21,1,1,1,20.613,21.234,19.793,1195
2574,"211","New",18,24,0,0,1,22.95,23.982,22.391,1079
2575,"111","New",43,18,1,1,1,23.293,19.345,21.369,1121
2576,"111","New",42,2,0,0,1,20.925,21.658,24.031,1057
2577,"111","New",5,6,0,0,1,26.209,19.899,22.838,1085
2578,"311","Old",38,9,0,0,1,22.853,22.014,23.446,1040
2579,"311","Old",52,10,0,0,1,23.791,21.983,19.7,1103
2580,"311","Old",13,10,1,1,1,22.306,22.825,26.596,1109
2581,"111","New",27,7,0,0,1,23.108,24.827,19.649,1120
2582,"211","New",31,14,1,1,1,27.527,21.904,22.485,1105
2583,"211","New",57,14,1,1,1,26.137,25.175,25.818,1089
2584,"111","New",46,10,0,0,1,17.072,22.93,23.184,1068
2585,"211","New",34,10,1,1,1,19.416,23.106,25.137,1125
2586,"311","Old",44,3,0,0,1,24.845,29.132,22.018,1107
2587,"111","New",5,23,1,1,1,17.934,21.572,23.234,1101
2588,"311","Old",54,7,1,1,1,23.398,23.64,22.014,1100
2589,"311","Old",9,19,1,1,1,20.86,22.381,24.805,1100
2590,"211","New",34,5,0,0,1,25.918,22.163,25.049,1114
2591,"211","New",10,14,1,1,1,22.465,21.047,23.666,1096
2592,"211","New",26,17,0,0,1,21.503,24.48,21.754,1077
2593,"211","New",38,9,0,0,1,22.651,23.115,23.037,1062
2594,"211","New",4,9,0,0,1,20.925,25.223,22.665,1148
2595,"311","Old",56,3,0,0,1,21.06,21.936,24.544,1135
2596,"311","Old",59,24,0,0,1,24.671,19.247,25.885,1142
2597,"311","Old",1,1,0,0,1,17.435,24.235,21.255,1088
2598,"211","New",43,13,0,0,1,20.775,23.321,22.245,1157
2599,"311","Old",46,7,0,0,1,20.755,24.43,22.656,1120
2600,"311","Old",3,14,1,1,1,28.362,24.016,23.32,1078
2601,"111","New",22,21,0,0,1,20.44,18.4,23.724,1065
2602,"211","New",32,5,1,1,1,21.5,22.534,26.058,1048
2603,"211","New",57,2,0,0,1,18.8,23.88,19.814,1104
2604,"211","New",6,15,1,1,1,24.739,23.57,22.286,1133
2605,"111","New",19,2,0,0,1,21.851,21.913,24.912,1104
2606,"111","New",47,6,1,1,1,19.288,23.418,24.085,1100
2607,"311","Old",24,20,0,0,1,17.213,24.179,26.767,1153
2608,"311","Old",42,21,1,1,1,21.731,22.381,26.047,1123
2609,"211","New",50,24,0,0,1,23.493,21.859,24.653,1144
2610,"211","New",41,11,0,0,1,22.51,19.528,24.167,1097
2611,"311","Old",49,19,0,0,1,22.043,20.791,25.677,1130
2612,"211","New",60,10,1,1,1,21.813,23.563,24.717,1117
2613,"111","New",60,18,1,1,1,18.902,22.182,23.956,1141
2614,"111","New",55,3,1,1,1,22.201,20.964,20.033,1109
2615,"311","Old",3,12,0,0,1,20.014,24.161,21.662,1111
2616,"111","New",54,6,1,1,1,20.724,24.187,21.422,1100
2617,"211","New",29,10,1,1,1,25.429,23.627,23.974,1117
2618,"311","Old",21,20,0,0,1,23.026,24.311,21.619,1138
2619,"111","New",43,13,0,0,1,23.883,25.271,20.457,1098
2620,"211","New",10,4,1,1,1,22.537,25.92,22.594,1111
2621,"111","New",60,15,1,1,1,21.195,17.495,18.853,1131
2622,"211","New",42,10,0,0,1,25.146,24.632,22.929,1078
2623,"211","New",44,13,1,1,1,21.26,19.891,23.232,1101
2624,"311","Old",54,15,1,1,1,21.38,23.105,26.742,1103
2625,"311","Old",6,17,0,0,1,22.064,20.61,23.218,1130
2626,"211","New",39,7,0,0,1,23.085,20.556,24.599,1074
2627,"211","New",27,21,1,1,1,24.109,23.842,23.21,1137
2628,"211","New",20,24,0,0,1,22.552,24.428,23.92,1084
2629,"211","New",10,18,1,1,1,24.626,24.264,25.098,1075
2630,"111","New",39,23,0,0,1,18.899,19.708,20.288,1097
2631,"311","Old",48,14,1,1,1,21.982,21.541,22.59,1104
2632,"211","New",35,6,0,0,1,21.7,21.83,26.111,1027
2633,"111","New",18,7,0,0,1,21.224,24.669,26.891,1041
2634,"211","New",32,7,1,1,1,25.627,23.902,23.317,1089
2635,"311","Old",53,2,0,0,1,22.903,25.342,24.406,1087
2636,"211","New",46,15,1,1,1,23.613,21.595,21.026,1091
2637,"311","Old",22,18,1,1,1,19.086,23.248,22.223,1060
2638,"211","New",48,3,0,0,1,23.581,22.517,20.91,1117
2639,"211","New",29,23,1,1,1,20.747,24.35,23.22,1123
2640,"311","Old",46,8,0,0,1,25.51,23.428,21.413,1122
2641,"111","New",51,6,0,0,1,24.533,20.579,23.224,1083
2642,"311","Old",45,10,0,0,1,16.21,23.361,21.648,1091
2643,"311","Old",21,18,0,0,1,22.348,24.339,22.51,1137
2644,"211","New",9,10,1,1,1,26.773,23.551,21.315,1103
2645,"211","New",59,7,1,1,1,23.991,21.539,23.386,1114
2646,"211","New",31,16,1,1,1,22.481,22.181,20.097,1101
2647,"111","New",57,23,1,1,1,23.111,22.885,21.019,1122
2648,"311","Old",27,11,0,0,1,24.048,24.698,25.167,1113
2649,"311","Old",36,1,1,1,1,26.259,23.134,21.991,1163
2650,"211","New",3,11,1,1,1,20.479,24.643,20.012,1152
2651,"111","New",38,19,0,0,1,21.228,22.828,25.692,1106
2652,"111","New",22,19,0,0,1,25.206,19.253,22.188,1137
2653,"211","New",35,19,0,0,1,23.906,23.653,20.44,1139
2654,"211","New",10,7,1,1,1,22.774,22.852,22.428,1109
2655,"311","Old",52,14,0,0,1,24.313,23.404,22.844,1094
2656,"211","New",53,8,0,0,1,24.958,21.726,24.504,1108
2657,"211","New",31,3,1,1,1,23.442,21.93,22.161,1113
2658,"211","New",28,15,0,0,1,19.728,25.013,23.505,1133
2659,"111","New",29,15,0,0,1,21.564,20.251,23.675,1056
2660,"311","Old",60,9,0,0,1,21.665,23.484,23.564,1088
2661,"311","Old",21,2,1,1,1,25.636,24.077,21.813,1161
2662,"211","New",13,14,0,0,1,24.804,28.906,23.724,1091
2663,"211","New",36,22,0,0,1,20.173,21.345,24.438,1124
2664,"311","Old",57,4,1,1,1,25.421,19.986,23.055,1101
2665,"211","New",1,12,0,0,1,24.593,23.555,23.031,1141
2666,"311","Old",23,1,0,0,1,25.713,24.264,25.612,1164
2667,"111","New",59,14,1,1,1,20.995,20.713,21.567,1135
2668,"311","Old",15,13,1,1,1,21.09,21.66,22.616,1077
2669,"311","Old",34,23,0,0,1,22.039,20.414,24.647,1135
2670,"111","New",17,2,0,0,1,23.366,21.087,19.328,1097
2671,"111","New",38,20,0,0,1,20.006,21.815,23.623,1077
2672,"311","Old",53,8,0,0,1,21.809,24.543,23.223,1090
2673,"211","New",2,12,0,0,1,27.812,22.152,19.516,1076
2674,"111","New",41,5,0,0,1,21.59,19.343,21.076,1137
2675,"311","Old",55,9,0,0,1,22.358,23.931,20.98,1076
2676,"111","New",13,12,1,1,1,20.199,20.891,19.854,1132
2677,"111","New",42,4,1,1,1,25.522,24.085,24.109,1066
2678,"111","New",16,5,0,0,1,22.466,17.631,20.554,1122
2679,"311","Old",60,12,1,1,1,20.663,21.127,17.835,1075
2680,"111","New",42,24,0,0,1,20.046,20.79,21.781,1116
2681,"111","New",26,3,0,0,1,21.859,22.423,25.194,1096
2682,"311","Old",38,4,1,1,1,24.018,19.77,25.371,1089
2683,"111","New",7,6,0,0,1,23.745,24.159,24.223,1129
2684,"311","Old",12,6,1,1,1,24.861,21.237,22.597,1044
2685,"111","New",33,8,0,0,1,18.533,19.855,22.933,1106
2686,"311","Old",39,3,1,1,1,23.858,16.502,22.946,1034
2687,"111","New",24,8,1,1,1,21.264,21.331,24.27,1060
2688,"111","New",6,9,0,0,1,19.631,22.718,20.137,1143
2689,"311","Old",43,1,1,1,1,22.383,23.492,20.126,1090
2690,"311","Old",23,16,0,0,1,20.404,24.152,22.243,1176
2691,"211","New",46,16,0,0,1,24.296,21.869,22.654,1067
2692,"311","Old",46,17,0,0,1,20.939,19.506,23.505,1115
2693,"311","Old",55,1,0,0,1,24.318,24.663,22.546,1103
2694,"211","New",16,1,1,1,1,24.479,24.296,26.107,1083
2695,"111","New",3,6,1,1,1,25.015,20.93,22.711,1061
2696,"111","New",58,21,1,1,1,17.806,21.181,21.643,1062
2697,"111","New",11,15,1,1,1,20.692,23.687,23.554,1116
2698,"211","New",30,19,0,0,1,24.511,23.426,23.87,1085
2699,"111","New",33,19,0,0,1,23.651,20.673,24.458,1135
2700,"111","New",4,12,1,1,1,19.69,24.366,24.161,1148
2701,"111","New",13,8,1,1,1,20.731,19.778,23.597,1098
2702,"111","New",6,18,0,0,1,16.947,23.085,19.739,1110
2703,"111","New",52,14,0,0,1,19.85,20.255,23.23,1105
2704,"211","New",12,4,1,1,1,22.75,22.028,24.325,1145
2705,"111","New",50,11,0,0,1,22.668,22.684,22.111,1165
2706,"111","New",15,13,0,0,1,24.288,22.249,23.733,1140
2707,"111","New",8,7,1,1,1,22.131,21.913,25.77,1049
2708,"311","Old",3,11,0,0,1,26.623,25.815,24.527,1126
2709,"311","Old",47,5,1,1,1,24.818,26.324,25.415,1087
2710,"111","New",57,12,0,0,1,23.998,20.767,24.725,1139
2711,"111","New",11,24,1,1,1,22.062,24.337,20.144,1152
2712,"111","New",15,2,0,0,1,18.866,20.15,25.175,1103
2713,"211","New",20,18,0,0,1,21.189,22.505,21.344,1121
2714,"211","New",50,3,1,1,1,22.656,23.778,22.183,1151
2715,"311","Old",10,1,1,1,1,22.055,25.212,24.974,1053
2716,"211","New",11,16,0,0,1,23.365,23.381,23.587,1094
2717,"311","Old",30,23,0,0,1,22.251,22.668,21.305,1092
2718,"111","New",34,22,0,0,1,16.172,20.262,25.345,1026
2719,"111","New",47,13,0,0,1,21.518,22.442,24.574,1175
2720,"111","New",48,10,1,1,1,26.214,20.697,24.279,1119
2721,"211","New",57,24,1,1,1,20.861,23.264,24.505,1096
2722,"211","New",58,17,0,0,1,20.873,22.787,24.988,1090
2723,"111","New",57,16,0,0,1,22.407,20.856,21.683,1064
2724,"211","New",53,12,0,0,1,22.277,24.587,24.974,1101
2725,"111","New",31,18,1,1,1,19.469,25.084,22.7,1094
2726,"311","Old",14,24,0,0,1,23.378,23.237,24.062,1121
2727,"111","New",56,3,0,0,1,19.884,20.678,26.856,1055
2728,"311","Old",45,18,0,0,1,21.189,22.622,22.836,1113
2729,"311","Old",12,15,1,1,1,21.149,21.952,22.688,1121
2730,"211","New",23,10,0,0,1,19.98,22.72,26.511,1149
2731,"311","Old",20,3,0,0,1,21.237,25.838,20.304,1130
2732,"311","Old",4,14,0,0,1,25.104,19.513,21.93,1063
2733,"111","New",40,9,0,0,1,24.082,22.256,22.048,1146
2734,"311","Old",21,3,1,1,1,26.904,24.774,25.727,1121
2735,"311","Old",18,3,0,0,1,23.565,22.611,22.922,1108
2736,"211","New",59,20,1,1,1,24.944,27.25,23.339,1077
2737,"211","New",31,1,0,0,1,25.766,22.387,20.299,1087
2738,"211","New",44,20,1,1,1,24.376,23.776,22.74,1116
2739,"211","New",40,24,0,0,1,24.51,24.165,20.892,1064
2740,"111","New",55,4,1,1,1,26.029,18.138,21.713,1054
2741,"211","New",9,15,1,1,1,23.155,21.245,23.334,1128
2742,"311","Old",54,5,1,1,1,21.776,24.388,23.192,1082
2743,"111","New",7,2,0,0,1,24.645,21.625,23.483,1088
2744,"311","Old",41,18,0,0,1,26.761,22.69,24.123,1088
2745,"211","New",26,16,0,0,1,23.22,23.405,23.668,1084
2746,"311","Old",10,22,1,1,1,25.009,22.345,21.051,1144
2747,"111","New",56,22,1,1,1,20.778,23.307,23.32,1170
2748,"211","New",18,10,1,1,1,18.252,23.725,22.241,1135
2749,"111","New",17,16,0,0,1,20.806,21.379,19.654,1114
2750,"211","New",12,22,0,0,1,20.746,23.028,23.113,1059
2751,"211","New",22,20,0,0,1,21.663,22.512,23.328,1171
2752,"211","New",7,22,0,0,1,21.309,23.618,25.624,1135
2753,"211","New",27,15,1,1,1,23.831,21.893,22.058,1066
2754,"111","New",8,8,1,1,1,19.102,18.404,26.772,1104
2755,"311","Old",13,4,1,1,1,23.925,25.53,20.66,1111
2756,"311","Old",50,10,0,0,1,23.117,22.698,19.908,1151
2757,"311","Old",25,9,0,0,1,18.671,23.82,22.703,1069
2758,"311","Old",31,13,1,1,1,24.276,22.628,25.594,1089
2759,"211","New",8,17,1,1,1,22.047,21.891,25.14,1114
2760,"211","New",52,22,0,0,1,24.946,23.066,22.118,1102
2761,"111","New",34,6,0,0,1,19.891,23.177,25.145,1091
2762,"111","New",28,5,1,1,1,19.972,19.503,22.823,1104
2763,"211","New",6,11,1,1,1,23.355,21.524,19.343,1109
2764,"211","New",40,8,0,0,1,22.403,22.008,24.14,1021
2765,"211","New",45,21,0,0,1,19.689,24.828,22.906,1067
2766,"111","New",43,12,1,1,1,21.622,23.694,19.776,1120
2767,"211","New",12,14,1,1,1,20.902,23.902,22.945,1069
2768,"111","New",20,2,0,0,1,20.995,23.422,22.4,1105
2769,"311","Old",25,24,1,1,1,23.747,24.266,21.049,1102
2770,"311","Old",4,3,0,0,1,22.753,23.852,20.235,1141
2771,"111","New",22,7,0,0,1,22.4,18.697,20.606,1092
2772,"111","New",50,10,1,1,1,21.163,19.546,23.068,1083
2773,"211","New",18,17,1,1,1,23.326,19.443,20.775,1084
2774,"111","New",1,17,1,1,1,24.39,19.971,22.249,1118
2775,"211","New",44,6,1,1,1,23.771,20.614,23.831,1073
2776,"311","Old",2,20,0,0,1,26.855,24.559,21.147,1065
2777,"311","Old",1,14,1,1,1,24.787,22.51,21.932,1100
2778,"211","New",60,3,0,0,1,20.678,23.891,25.655,1121
2779,"111","New",33,22,0,0,1,22.745,23.08,23.825,1048
2780,"211","New",37,17,0,0,1,27.891,23.454,25.753,1097
2781,"311","Old",47,23,0,0,1,24.107,23.14,22.871,1106
2782,"211","New",22,17,0,0,1,23.123,22.598,23.306,1114
2783,"311","Old",17,13,0,0,1,21.545,24.06,23.179,1134
2784,"311","Old",27,16,1,1,1,23.57,23.258,25.398,1112
2785,"311","Old",29,8,0,0,1,21.588,23.045,20.5,1135
2786,"311","Old",8,21,1,1,1,26.967,23.326,22.96,1082
2787,"111","New",42,15,1,1,1,22.18,20.489,20.571,1076
2788,"211","New",50,14,1,1,1,23.068,25.234,26.468,1098
2789,"211","New",2,5,1,1,1,22.001,19.707,20.498,1069
2790,"311","Old",58,14,0,0,1,22.838,24.7,23.671,1118
2791,"111","New",8,6,0,0,1,23.588,21.817,25.405,1122
2792,"311","Old",58,6,1,1,1,19.548,19.604,21.539,1139
2793,"311","Old",1,10,0,0,1,22.28,21.442,19.485,1105
2794,"111","New",42,13,1,1,1,24.332,24.032,26.156,1101
2795,"311","Old",42,7,0,0,1,25.494,22.348,20.297,1066
2796,"311","Old",2,21,1,1,1,22.976,20.337,21.434,1128
2797,"211","New",14,22,1,1,1,20.654,24.427,23.916,1118
2798,"211","New",34,23,1,1,1,17.682,22.944,22.468,1074
2799,"111","New",43,15,0,0,1,16.387,24.792,23.86,1081
2800,"311","Old",52,3,0,0,1,22.871,23.47,23.021,1098
2801,"211","New",19,12,1,1,1,23.559,21.356,22.471,1068
2802,"111","New",3,16,1,1,1,21.754,22.388,21.585,1120
2803,"111","New",59,23,1,1,1,22.72,21.919,21.318,1164
2804,"111","New",45,20,1,1,1,22.037,18.484,24.761,1094
2805,"211","New",7,20,1,1,1,25.969,24.019,23.428,1055
2806,"211","New",16,10,0,0,1,22.012,23.734,24.733,1095
2807,"111","New",10,23,0,0,1,22.623,18.379,24.038,1131
2808,"311","Old",28,3,0,0,1,23.238,21.597,22.78,1119
2809,"111","New",4,16,0,0,1,25.114,21.446,24.329,1097
2810,"211","New",13,8,0,0,1,20.903,19.554,20.284,1089
2811,"311","Old",51,23,1,1,1,24.973,23.132,24.853,1123
2812,"111","New",45,4,0,0,1,19.315,20.367,23.587,1107
2813,"211","New",9,22,0,0,1,21.326,22.829,22.212,1073
2814,"111","New",43,4,1,1,1,20.885,21.295,19.932,1098
2815,"311","Old",12,9,0,0,1,26.797,20.875,26.375,1107
2816,"111","New",21,21,1,1,1,22.567,22.58,19.29,1069
2817,"311","Old",49,15,1,1,1,23.278,22.971,23.25,1115
2818,"111","New",6,2,1,1,1,21.594,22.062,25.601,1109
2819,"311","Old",26,16,0,0,1,22.761,23.645,24.546,1124
2820,"311","Old",42,9,0,0,1,24.478,24.687,24.084,1176
2821,"211","New",31,4,0,0,1,22.338,22.886,23.865,1196
2822,"111","New",1,1,1,1,1,20.534,21.475,23.673,1123
2823,"111","New",16,4,0,0,1,20.788,21.38,20.581,1105
2824,"111","New",7,10,1,1,1,24.972,23.827,26.568,1076
2825,"311","Old",60,5,0,0,1,21.292,23.313,22.438,1141
2826,"311","Old",2,13,0,0,1,23.745,21.589,25.037,1096
2827,"311","Old",36,7,1,1,1,23.065,20.447,22.629,1078
2828,"311","Old",55,5,0,0,1,24.233,22.677,23.054,1114
2829,"111","New",39,24,1,1,1,22.86,22.167,24.236,1058
2830,"211","New",16,18,0,0,1,21.039,22.501,19.69,1188
2831,"111","New",57,24,0,0,1,21.586,19.057,21.061,1112
2832,"211","New",25,17,1,1,1,22.331,23.836,24.029,1107
2833,"211","New",8,2,0,0,1,20.202,23.95,23.416,1097
2834,"211","New",33,4,1,1,1,24.093,20.879,22.683,1160
2835,"311","Old",48,21,1,1,1,23.924,20.766,24.188,1132
2836,"111","New",24,5,0,0,1,19.944,22.205,26.123,1062
2837,"311","Old",12,10,0,0,1,21.376,22.615,20.556,1112
2838,"211","New",6,10,0,0,1,20.872,21.942,21.925,1097
2839,"211","New",37,10,0,0,1,24.041,22.855,23.57,1123
2840,"211","New",24,20,0,0,1,20.244,23.827,21.592,1056
2841,"111","New",13,21,1,1,1,23.419,19.796,24.561,1137
2842,"111","New",26,24,0,0,1,21.88,20.191,25.809,1150
2843,"211","New",19,22,1,1,1,26.414,18.017,26.042,1123
2844,"311","Old",30,24,0,0,1,21.271,24.089,22.789,1120
2845,"211","New",32,11,1,1,1,23.32,25.921,22.706,1183
2846,"111","New",9,2,0,0,1,20.819,24.877,21.971,1139
2847,"111","New",8,17,1,1,1,25.148,24.424,23.917,1103
2848,"211","New",8,23,0,0,1,22.584,23.579,21.024,1051
2849,"211","New",35,24,1,1,1,21.243,21.895,22.095,1096
2850,"311","Old",44,4,0,0,1,21.308,18.707,24.318,1082
2851,"311","Old",26,1,1,1,1,24.942,23.084,22.021,1049
2852,"111","New",7,17,1,1,1,25.908,20.962,20.656,1133
2853,"211","New",33,10,0,0,1,25.371,23.553,21.933,1088
2854,"311","Old",22,24,0,0,1,22.951,23.38,19.915,1116
2855,"311","Old",2,22,1,1,1,23.548,24.033,27.457,1103
2856,"111","New",12,6,1,1,1,23.138,26.078,24.28,1091
2857,"211","New",41,13,0,0,1,20.402,24.531,19.677,1058
2858,"311","Old",2,2,0,0,1,24.052,22.875,22.349,1117
2859,"111","New",42,19,0,0,1,19.937,20.636,27.091,1078
2860,"211","New",22,14,0,0,1,24.097,23.437,24.076,1119
2861,"211","New",54,22,0,0,1,22.753,23.596,22.339,1107
2862,"211","New",15,6,1,1,1,19.132,22.008,25.808,1005
2863,"311","Old",43,20,0,0,1,22.228,19.943,21.748,1129
2864,"311","Old",25,8,1,1,1,22.971,21.343,23.199,1104
2865,"211","New",34,21,1,1,1,25.123,22.196,21.664,1080
2866,"211","New",14,10,1,1,1,25.364,24.83,24.123,1136
2867,"311","Old",43,17,0,0,1,26.45,24.11,19.296,1092
2868,"311","Old",29,3,1,1,1,23.544,21.641,22.15,1098
2869,"311","Old",31,12,1,1,1,20.322,24.533,26.375,1090
2870,"211","New",1,8,1,1,1,20.63,20.269,22.171,1051
2871,"211","New",10,1,1,1,1,19.706,23.438,21.106,1071
2872,"311","Old",39,12,0,0,1,23.611,25.672,20.026,1111
2873,"211","New",15,11,1,1,1,26.989,20.747,20.517,1092
2874,"111","New",29,8,1,1,1,19.999,24.59,23.662,1093
2875,"211","New",4,20,1,1,1,21.095,22.543,22.006,1101
2876,"211","New",13,19,1,1,1,23.959,22.989,24.342,1097
2877,"211","New",58,18,1,1,1,24.943,21.068,27.42,1121
2878,"111","New",53,13,1,1,1,22.458,23.14,18.965,1105
2879,"311","Old",41,9,1,1,1,23.689,25.641,24.539,1116
2880,"111","New",25,16,1,1,1,18.002,24.44,20.172,1115
2881,"111","New",10,10,1,1,1,19.423,21.225,21.107,1011
2882,"211","New",60,11,0,0,1,20.985,26.129,20.947,1073
2883,"211","New",2,13,1,1,1,26.608,22.276,24.903,1109
2884,"311","Old",15,8,0,0,1,20.793,21.098,25.013,1106
2885,"211","New",31,18,1,1,1,24.251,25.633,23.452,1113
2886,"211","New",18,11,1,1,1,22.487,22.292,24.917,1075
2887,"311","Old",9,23,0,0,1,20.895,21.978,19.893,1091
2888,"311","Old",15,21,1,1,1,22.425,22.715,23.248,1095
2889,"311","Old",50,5,1,1,1,24.266,22.997,23.664,1116
2890,"311","Old",21,9,0,0,1,23.735,25.467,22.897,1092
2891,"111","New",28,18,0,0,1,25.01,24.264,25.363,1048
2892,"311","Old",49,8,0,0,1,21.77,24.578,22.46,1102
2893,"211","New",21,17,0,0,1,21.786,22.619,20.155,1126
2894,"311","Old",25,17,0,0,1,20.762,25.318,24.66,1087
2895,"211","New",24,21,1,1,1,22.23,22.463,22.646,1058
2896,"211","New",33,6,0,0,1,23.071,24.782,21.884,1121
2897,"111","New",34,19,0,0,1,21.706,18.879,20.469,1083
2898,"111","New",40,6,0,0,1,20.872,25.307,25.328,1105
2899,"311","Old",33,24,0,0,1,21.598,22.534,21.635,1115
2900,"311","Old",20,2,1,1,1,26.059,22.449,23.575,1089
2901,"211","New",5,18,1,1,1,22.182,22.333,22.564,1030
2902,"211","New",16,21,0,0,1,23.344,23.423,27.186,1120
2903,"211","New",37,12,0,0,1,21.134,23.686,24.549,1129
2904,"111","New",53,20,0,0,1,25.977,24.113,27.046,1119
2905,"211","New",2,11,0,0,1,21.811,22.633,24.376,1103
2906,"211","New",22,5,1,1,1,24.095,25.492,21.773,1054
2907,"311","Old",46,18,1,1,1,23.968,21.85,21.577,1100
2908,"311","Old",31,9,0,0,1,21.144,19.005,24.056,1121
2909,"111","New",6,19,0,0,1,20.751,24.318,21.583,1117
2910,"311","Old",48,19,1,1,1,19.935,23.795,23.916,1167
2911,"211","New",52,19,1,1,1,20.347,22.086,18.84,1084
2912,"311","Old",51,8,1,1,1,23.771,23.628,25.132,1047
2913,"111","New",18,12,0,0,1,19.605,24.776,25.191,1064
2914,"211","New",15,12,0,0,1,18.034,21.851,20.512,1033
2915,"111","New",33,14,1,1,1,19.777,19.078,22.926,1083
2916,"311","Old",8,17,0,0,1,24.973,16.97,21.979,1053
2917,"111","New",30,16,0,0,1,20.731,21.469,24.297,1108
2918,"111","New",23,4,1,1,1,19.102,25.537,21.568,1088
2919,"311","Old",36,15,0,0,1,22.736,20.274,22.597,1053
2920,"211","New",33,24,1,1,1,23.183,20.103,20.832,1126
2921,"311","Old",30,19,1,1,1,25.382,24.811,24.835,1064
2922,"311","Old",44,24,1,1,1,20.316,18.99,23.55,1100
2923,"111","New",11,9,1,1,1,24.257,20.554,24.54,1106
2924,"211","New",59,23,0,0,1,21.214,18.849,23.442,1066
2925,"311","Old",8,19,1,1,1,24.186,23.721,23.797,1130
2926,"311","Old",19,20,1,1,1,21.028,23.624,22.203,1103
2927,"311","Old",26,13,0,0,1,24.095,19.401,23.776,1131
2928,"211","New",58,23,1,1,1,23.895,24.984,25.931,1159
2929,"311","Old",25,23,1,1,1,22.795,22.259,22.148,1098
2930,"111","New",56,11,0,0,1,20.223,23.863,24.882,1093
2931,"311","Old",59,8,0,0,1,22.149,22.365,19.676,1111
2932,"311","Old",44,18,0,0,1,18.896,26.293,23.135,1091
2933,"311","Old",33,7,1,1,1,24.278,23.824,23.705,1130
2934,"111","New",25,4,0,0,1,22.601,18.243,25.958,1063
2935,"111","New",60,13,1,1,1,22.949,22.163,22.924,1137
2936,"111","New",28,7,1,1,1,24.692,23.072,19.46,1121
2937,"111","New",60,19,0,0,1,19.533,21.875,23.162,1061
2938,"111","New",22,17,1,1,1,17.045,21.627,24.433,1106
2939,"311","Old",14,23,1,1,1,22.071,21.362,26.419,1098
2940,"111","New",11,8,1,1,1,19.66,20.633,23.92,1096
2941,"111","New",29,4,0,0,1,19.467,17.943,20.681,1121
2942,"111","New",60,12,0,0,1,20.446,19.747,25.102,1107
2943,"211","New",9,20,1,1,1,19.704,23.336,22.267,1129
2944,"111","New",25,10,0,0,1,20.176,20.769,23.236,1081
2945,"211","New",9,5,0,0,1,19.813,24.176,23.485,1132
2946,"211","New",3,4,0,0,1,23.51,24.639,21.506,1056
2947,"211","New",49,4,1,1,1,22.621,21.848,20.232,1137
2948,"311","Old",21,5,0,0,1,20.002,22.636,21.98,1046
2949,"211","New",18,18,0,0,1,20.175,22.786,23.106,1071
2950,"311","Old",35,18,0,0,1,20.384,23.585,23.265,1094
2951,"311","Old",4,24,0,0,1,23.609,23.808,20.295,1078
2952,"211","New",50,4,0,0,1,19.218,24.804,22.754,1194
2953,"211","New",47,16,1,1,1,22.495,23.157,23.446,1067
2954,"311","Old",16,18,0,0,1,22.112,19.742,24.415,1055
2955,"311","Old",25,4,0,0,1,23.259,27.646,26.44,1110
2956,"211","New",21,18,0,0,1,21.069,21.315,25.214,1088
2957,"211","New",16,6,1,1,1,22.736,28.764,21.325,1107
2958,"211","New",8,5,0,0,1,19.222,18.451,22.651,1067
2959,"311","Old",38,16,1,1,1,24.293,18.439,20.276,1086
2960,"111","New",4,23,0,0,1,19.992,21.542,20.667,1099
2961,"211","New",37,11,0,0,1,21.966,26.922,22.405,1111
